,Time,Length,Sentiment
5495,75,114.0,-0.1076923076923077
5497,75,12.0,0.0
5499,75,90.0,0.5333333333333333
5501,75,139.0,0.0
5503,75,101.0,-0.025
5505,75,85.0,-0.3
5507,75,36.0,0.0
5509,75,38.0,0.8
5511,75,140.0,0.7
5513,75,96.0,0.2
5515,75,6.0,0.0
5517,75,67.0,0.0
5519,75,108.0,0.2
5521,75,10.0,0.0
5523,75,140.0,-0.23076923076923078
5525,75,80.0,0.0
5527,75,135.0,0.0
5529,75,78.0,0.0
5531,75,66.0,-0.8
5533,75,66.0,0.0
5535,75,130.0,0.25
5537,75,87.0,0.5339285714285714
5539,75,33.0,0.0
5541,75,94.0,0.25
5543,75,148.0,0.5666666666666667
5545,75,71.0,0.0
5547,75,140.0,0.20166666666666666
5549,75,119.0,0.2
5551,75,7.0,0.0
5553,75,65.0,0.0
5555,75,139.0,0.0
5557,75,79.0,-0.15
5559,75,34.0,0.0
5561,75,33.0,0.0
5563,75,89.0,0.0
5565,75,39.0,0.8
5567,75,108.0,0.0
5569,75,98.0,0.5
5571,75,96.0,0.03333333333333333
5573,75,97.0,-0.07777777777777779
5575,75,130.0,-0.03571428571428571
5577,75,140.0,0.25
5579,75,57.0,0.25
5581,75,110.0,0.5
5583,75,65.0,-0.23076923076923078
5585,75,120.0,-0.5
5587,75,68.0,0.16666666666666666
5589,75,129.0,0.0
5591,75,125.0,-0.6
5593,75,140.0,0.0
5595,75,50.0,0.8
5597,75,140.0,0.23611111111111108
5599,75,38.0,0.0
5601,75,68.0,0.1346153846153846
5603,75,147.0,0.0
5605,75,57.0,0.475
5607,75,117.0,0.0
5609,75,127.0,0.5952380952380952
5611,75,140.0,-0.025
5613,75,67.0,0.8
5615,75,71.0,-0.8
5617,75,60.0,1.0
5619,75,140.0,0.0
5621,75,96.0,0.7
5623,75,31.0,0.0
5625,75,81.0,0.0
5627,75,137.0,0.0
5629,75,26.0,-0.4
5631,75,61.0,0.0
5633,75,81.0,0.2548076923076923
5635,75,50.0,0.0
5637,75,96.0,0.4
5639,75,124.0,0.25277777777777777
5641,75,64.0,0.25
5643,75,136.0,-0.6
5645,75,89.0,0.5
5647,76,63.0,0.2875
5649,76,44.0,0.8
5651,76,140.0,0.0
5653,76,66.0,0.19999999999999998
5655,76,88.0,0.0
5657,76,96.0,0.0
5659,76,29.0,0.0
5661,76,129.0,0.26666666666666666
5663,76,154.0,0.0
5665,76,37.0,0.6
5667,76,104.0,-0.05
5669,76,102.0,-0.049145299145299144
5671,76,101.0,0.3
5673,76,140.0,0.125
5675,76,105.0,0.1298076923076923
5677,76,64.0,0.1346153846153846
5679,76,129.0,0.0
5681,76,68.0,0.25
5683,76,140.0,0.6
5685,76,32.0,0.0
5687,76,55.0,0.0
5689,76,62.0,0.6
5691,76,148.0,0.8
5693,76,137.0,0.0
5695,76,113.0,-0.175
5697,76,75.0,0.3833333333333333
5699,76,99.0,0.14166666666666666
5701,76,136.0,0.5333333333333333
5703,76,127.0,0.5
5705,76,81.0,0.0
5707,76,71.0,0.0
5709,76,140.0,0.0
5711,76,85.0,0.0
5713,76,136.0,0.0
5715,76,140.0,0.0
5717,76,117.0,-0.35
5719,76,39.0,0.2
5721,76,20.0,0.0
5723,76,6.0,0.0
5725,76,23.0,0.1
5727,76,80.0,-0.07499999999999998
5729,76,109.0,0.0
5731,76,143.0,0.0
5733,76,37.0,-0.23076923076923078
5735,76,123.0,-0.15
5737,76,140.0,0.4333333333333333
5739,76,140.0,0.0
5741,76,140.0,0.0
5743,76,82.0,-0.25
5745,76,139.0,0.25
5747,76,71.0,0.0
5749,76,110.0,0.0
5751,76,36.0,0.5
5753,76,78.0,0.0
5755,76,105.0,0.0
5757,76,112.0,0.0
5759,76,66.0,-0.4
5761,76,140.0,0.39999999999999997
5763,76,85.0,0.8
5765,76,50.0,0.0
5767,76,102.0,0.525
5769,76,97.0,0.0
5771,76,103.0,0.2
5773,76,35.0,0.1346153846153846
5775,76,57.0,0.0
5777,76,92.0,0.0
5779,76,82.0,0.0
5781,76,152.0,0.0
5783,76,95.0,0.0
5785,76,139.0,-0.15304487179487178
5787,76,113.0,0.1
5789,76,144.0,0.16666666666666666
5791,76,49.0,0.0
5793,76,99.0,0.0
5795,76,68.0,0.2857142857142857
5797,76,45.0,0.0
5799,76,79.0,0.6
5801,76,107.0,0.0
5803,76,131.0,0.012499999999999997
5805,76,55.0,0.0
5807,76,129.0,0.06818181818181818
5809,76,132.0,0.0
5811,76,108.0,0.25
5813,76,52.0,0.0
5815,76,121.0,-0.05
5817,76,22.0,0.39999999999999997
5819,76,139.0,0.6
5821,76,134.0,-0.0875
5823,76,69.0,0.8
5825,76,88.0,0.6
5827,76,105.0,0.5
5829,76,20.0,0.0
5831,76,51.0,0.25
5833,76,98.0,0.1346153846153846
5835,76,139.0,-0.4
5837,76,24.0,0.0
5839,76,144.0,0.8
5841,76,144.0,0.0
5843,76,102.0,0.043181818181818175
5845,76,33.0,0.09999999999999998
5847,76,85.0,-0.11666666666666665
5849,76,56.0,0.0
5851,76,95.0,0.0
5853,76,140.0,-0.0875
5855,76,92.0,0.275
5857,76,130.0,0.0
5859,76,116.0,0.3452380952380952
5861,76,140.0,-0.159375
5863,76,104.0,-0.05
5865,76,98.0,0.25
5867,76,64.0,0.3333333333333333
5869,76,132.0,0.0
5871,76,92.0,0.0
5873,76,60.0,0.0
5875,76,71.0,0.7666666666666666
5877,76,90.0,0.25
5879,76,43.0,-0.6
5881,76,75.0,0.0
5883,76,139.0,0.0
5885,76,59.0,0.26666666666666666
5887,76,140.0,0.0
5889,76,140.0,0.0
5891,76,84.0,0.5
5893,76,138.0,0.0
5895,76,107.0,0.0
5897,76,98.0,0.0
5899,76,135.0,-0.23076923076923078
5901,76,54.0,-0.11538461538461539
5903,76,92.0,0.0
5905,76,39.0,0.275
5907,76,47.0,0.0
5909,76,33.0,0.0
5911,76,140.0,0.42500000000000004
5913,76,113.0,0.35
5915,76,103.0,0.0
5917,77,47.0,0.0
5919,77,125.0,0.2
5921,77,125.0,0.2
5923,77,133.0,0.0
5925,77,89.0,0.0
5927,77,140.0,-0.2
5929,77,79.0,0.0
5931,77,36.0,0.0
5933,77,137.0,0.5
5935,77,61.0,0.5
5937,77,100.0,0.0
5939,77,81.0,-0.22121212121212122
5941,77,72.0,0.0
5943,77,108.0,0.0
5945,77,108.0,0.5
5947,77,64.0,-0.13269230769230772
5949,77,138.0,0.0
5951,77,92.0,0.0
5953,77,107.0,0.0
5955,77,140.0,0.25
5957,77,140.0,-0.2769230769230769
5959,77,104.0,0.0
5961,77,47.0,0.0
5963,77,96.0,0.0
5965,77,91.0,0.1346153846153846
5967,77,50.0,0.2
5969,77,63.0,0.0
5971,77,139.0,0.2333333333333333
5973,77,7.0,0.0
5975,77,134.0,0.45
5977,77,136.0,0.9
5979,77,55.0,0.0
5981,77,69.0,0.25
5983,77,140.0,0.3333333333333333
5985,77,135.0,0.43333333333333335
5987,77,78.0,-0.033333333333333326
5989,77,36.0,0.0
5991,77,61.0,-0.23076923076923078
5993,77,42.0,0.3
5995,77,139.0,0.0
5997,77,118.0,0.6
5999,77,90.0,0.0
6001,77,122.0,0.0
6003,77,140.0,0.4
6005,77,80.0,0.13636363636363635
6007,77,30.0,0.0
6009,77,139.0,0.3666666666666667
6011,77,140.0,-0.05
6013,77,98.0,0.0
6015,77,91.0,0.0
6017,77,140.0,-0.3
6019,77,72.0,0.35
6021,77,59.0,0.0
6023,77,92.0,0.0
6025,77,27.0,0.575
6027,77,137.0,0.1
6029,77,132.0,0.009615384615384609
6031,77,90.0,0.16666666666666666
6033,77,139.0,0.7
6035,77,49.0,0.0
6037,77,96.0,-0.23076923076923078
6039,77,42.0,0.0
6041,77,58.0,0.2857142857142857
6043,77,33.0,0.0
6045,77,132.0,0.30000000000000004
6047,77,140.0,-0.1851851851851852
6049,77,42.0,0.0
6051,77,68.0,0.0
6053,77,53.0,0.0
6055,77,132.0,0.0
6057,77,19.0,0.0
6059,77,92.0,-0.2125
6061,77,139.0,0.0
6063,77,123.0,0.8
6065,77,77.0,0.203125
6067,77,46.0,0.0
6069,77,132.0,0.5
6071,77,138.0,1.0
6073,77,139.0,0.5
6075,77,54.0,0.6428571428571428
6077,77,140.0,0.0
6079,77,38.0,1.0
6081,77,148.0,-0.5
6083,77,139.0,0.27999999999999997
6085,77,57.0,0.0
6087,77,110.0,0.0
6089,77,54.0,0.0
6091,77,95.0,0.0
6093,77,139.0,-0.033333333333333326
6095,77,138.0,0.0
6097,77,68.0,0.0
6099,77,18.0,0.0
6101,77,51.0,0.0
6103,77,44.0,0.0
6105,77,5.0,0.0
6107,77,32.0,0.0
6109,77,140.0,0.5
6111,77,105.0,0.0
6113,77,27.0,0.0
6115,77,71.0,0.0
6117,78,98.0,-0.2
6119,78,98.0,0.0
6121,78,40.0,0.5
6123,78,140.0,0.14285714285714285
6125,78,70.0,0.0
6127,78,72.0,0.09384615384615383
6129,78,32.0,0.0
6131,78,56.0,0.0
6133,78,139.0,0.0
6135,78,83.0,-0.23076923076923078
6137,78,55.0,0.0
6139,78,140.0,0.0
6141,78,107.0,0.5
6143,78,50.0,0.0
6145,78,147.0,0.0
6147,78,140.0,-0.11666666666666664
6149,78,109.0,0.2333333333333333
6151,78,65.0,0.0
6153,78,106.0,0.34285714285714286
6155,78,20.0,0.0
6157,78,92.0,0.3333333333333333
6159,78,55.0,0.1351981351981352
6161,78,138.0,0.0
6163,78,140.0,0.0
6165,78,61.0,0.0
6167,78,69.0,0.5
6169,78,55.0,0.3
6171,78,38.0,-0.35
6173,78,61.0,0.0
6175,78,87.0,0.0
6177,78,140.0,0.2
6179,78,39.0,0.525
6181,78,47.0,-0.23076923076923078
6183,78,100.0,0.0
6185,78,46.0,0.0
6187,78,73.0,0.8
6189,78,74.0,0.8
6191,78,79.0,0.35
6193,78,46.0,0.0
6195,78,35.0,0.4166666666666667
6197,78,140.0,0.0
6199,78,133.0,0.0
6201,78,90.0,0.0
6203,78,29.0,-0.6
6205,78,53.0,0.0
6207,78,132.0,0.5
6209,78,44.0,0.0
6211,78,40.0,0.8
6213,78,73.0,-0.0625
6215,78,47.0,0.5
6217,78,118.0,-0.07692307692307693
6219,78,18.0,0.5
6221,78,140.0,-0.1875
6223,78,143.0,0.0
6225,78,63.0,0.0
6227,78,102.0,0.0666666666666667
6229,78,36.0,0.0
6231,78,125.0,-0.6
6233,78,125.0,0.0
6235,78,82.0,0.0
6237,78,50.0,0.2
6239,78,17.0,0.0
6241,78,136.0,0.175
6243,78,22.0,0.8
6245,78,39.0,0.0
6247,78,140.0,0.0
6249,78,92.0,-0.6999999999999998
6251,78,40.0,0.0
6253,78,78.0,0.35
6255,78,55.0,-0.23076923076923078
6257,78,110.0,0.6
6259,78,25.0,0.8
6261,78,133.0,0.0
6263,78,98.0,0.016666666666666635
6265,78,110.0,0.5
6267,78,86.0,0.0
6269,78,98.0,0.0
6271,78,73.0,0.7
6273,78,50.0,0.0
6275,78,140.0,0.0
6277,78,15.0,0.8
6279,78,27.0,0.0
6281,78,119.0,0.05
6283,78,102.0,0.0
6285,78,124.0,0.8
6287,78,98.0,0.5
6289,78,108.0,0.0
6291,78,91.0,0.0
6293,78,97.0,0.0
6295,78,130.0,0.25
6297,78,46.0,-0.23076923076923078
6299,78,147.0,-0.5
6301,78,100.0,-0.4833333333333333
6303,78,21.0,0.0
6305,78,56.0,-0.23076923076923078
6307,78,57.0,0.0
6309,78,43.0,0.0
6311,78,88.0,0.0
6313,78,33.0,0.0
6315,78,84.0,0.4423076923076923
6317,78,123.0,0.75
6319,78,88.0,0.0
6321,78,58.0,0.3
6323,78,105.0,0.0
6325,78,93.0,0.0
6327,78,35.0,0.0
6329,78,64.0,0.0
6331,78,78.0,1.0
6333,78,140.0,0.0
6335,78,97.0,0.3125
6337,78,68.0,0.0
6339,78,84.0,0.0
6341,78,36.0,0.0
6343,78,108.0,0.5
6345,78,29.0,0.8
6347,78,148.0,0.0
6349,78,65.0,-0.2
6351,78,95.0,0.0
6353,78,104.0,0.0
6355,78,109.0,0.0
6357,78,139.0,0.45000000000000007
6359,78,126.0,0.2
6361,78,4.0,0.0
6363,78,75.0,0.1
6365,78,76.0,0.0
6367,78,51.0,0.0
6369,79,144.0,0.0
6371,79,63.0,0.6
6373,79,93.0,0.0
6375,79,140.0,0.2
6377,79,103.0,-0.5
6379,79,68.0,0.0
6381,79,48.0,-0.3
6383,79,70.0,-0.8
6385,79,110.0,0.0
6387,79,62.0,0.0
6389,79,95.0,0.0
6391,79,31.0,0.0
6393,79,67.0,0.1
6395,79,12.0,0.0
6397,79,87.0,0.0
6399,79,113.0,0.25
6401,79,71.0,0.0
6403,79,77.0,0.25
6405,79,31.0,0.0
6407,79,13.0,0.0
6409,79,52.0,0.0
6411,79,86.0,-0.2
6413,79,49.0,0.0
6415,79,140.0,0.6
6417,79,81.0,0.0
6419,79,36.0,0.0
6421,79,78.0,0.0
6423,79,139.0,0.20714285714285713
6425,79,139.0,0.0
6427,79,46.0,0.0
6429,79,24.0,0.0
6431,79,53.0,0.21428571428571427
6433,79,40.0,0.0
6435,79,140.0,0.0
6437,79,52.0,0.0
6439,79,72.0,-0.6
6441,79,7.0,0.0
6443,79,108.0,0.0
6445,79,89.0,0.0
6447,79,52.0,-0.7999999999999999
6449,79,122.0,0.0
6451,79,4.0,0.0
6453,79,42.0,0.1346153846153846
6455,79,61.0,-0.04999999999999999
6457,79,106.0,0.25
6459,79,82.0,-0.6
6461,79,71.0,0.0
6463,79,98.0,0.7
6465,79,140.0,1.0
6467,79,35.0,0.0
6469,79,97.0,0.3666666666666667
6471,79,107.0,0.3
6473,79,39.0,0.8
6475,79,138.0,0.0
6477,79,13.0,0.5
6479,79,86.0,0.5
6481,79,103.0,-0.26666666666666666
6483,79,40.0,0.0
6485,79,70.0,0.5
6487,79,31.0,0.0
6489,79,15.0,0.0
6491,79,55.0,0.0
6493,79,96.0,0.25
6495,79,137.0,0.0
6497,79,39.0,0.75
6499,79,102.0,0.1
6501,79,77.0,0.6
6503,79,74.0,0.0
6505,79,148.0,0.0
6507,79,68.0,1.0
6509,79,26.0,0.8
6511,79,34.0,0.8
6513,79,60.0,0.8
6515,79,74.0,-0.22916666666666669
6517,79,85.0,0.4
6519,79,91.0,0.0
6521,79,97.0,0.0
6523,79,139.0,-0.15
6525,79,7.0,0.0
6527,79,70.0,0.0
6529,79,140.0,0.2333333333333333
6531,79,140.0,0.3
6533,79,83.0,0.0
6535,79,82.0,-0.5
6537,79,72.0,0.0
6539,79,68.0,0.8
6541,79,80.0,0.0
6543,79,140.0,0.6
6545,79,114.0,0.13636363636363635
6547,79,130.0,0.0
6549,79,65.0,0.1346153846153846
6551,79,39.0,0.0
6553,79,139.0,0.0
6555,79,100.0,0.0
6557,79,139.0,0.27857142857142864
6559,79,61.0,0.5
6561,79,94.0,-0.11538461538461539
6563,79,140.0,-0.06666666666666665
6565,79,140.0,0.5944444444444444
6567,79,130.0,0.42857142857142855
6569,79,59.0,-0.16666666666666666
6571,79,98.0,0.6
6573,79,140.0,-0.3333333333333333
6575,79,139.0,0.125
6577,79,27.0,0.0
6579,79,134.0,0.1
6581,79,65.0,0.1
6583,79,57.0,0.6
6585,79,107.0,0.3846153846153846
6587,79,100.0,0.25
6589,79,9.0,0.0
6591,79,136.0,0.0
6593,79,121.0,0.0
6595,79,114.0,0.525
6597,79,80.0,0.5833333333333334
6599,79,57.0,0.3
6601,79,49.0,0.8
6603,79,129.0,0.6
6605,79,140.0,1.0
6607,79,56.0,0.0
6609,79,139.0,0.475
6611,79,46.0,0.8
6613,80,33.0,0.8
6615,80,55.0,0.30000000000000004
6617,80,72.0,0.2
6619,80,57.0,0.6
6621,80,50.0,0.8
6623,80,66.0,0.0
6625,80,94.0,0.0
6627,80,140.0,0.3666666666666667
6629,80,57.0,-0.025
6631,80,50.0,0.8
6633,80,73.0,0.0
6635,80,140.0,0.6
6637,80,135.0,0.0
6639,80,140.0,0.2
6641,80,139.0,0.2
6643,80,117.0,0.0
6645,80,86.0,0.0
6647,80,43.0,0.0
6649,80,97.0,0.0
6651,80,74.0,0.1
6653,80,84.0,0.0
6655,80,58.0,1.0
6657,80,140.0,0.01742424242424241
6659,80,30.0,0.0
6661,80,88.0,0.0
6663,80,92.0,0.1
6665,80,139.0,-0.2333333333333333
6667,80,134.0,0.0
6669,80,81.0,0.7
6671,80,147.0,0.13636363636363635
6673,80,82.0,0.0
6675,80,100.0,0.0
6677,80,134.0,0.08974358974358974
6679,80,131.0,0.11666666666666665
6681,80,28.0,0.8
6683,80,87.0,0.4
6685,80,140.0,0.16666666666666666
6687,80,61.0,0.6
6689,80,119.0,0.25
6691,80,139.0,0.0
6693,80,54.0,0.5
6695,80,131.0,0.0022792022792022712
6697,80,74.0,0.5
6699,80,139.0,0.16190476190476188
6701,80,97.0,0.21103896103896103
6703,80,53.0,0.0
6705,80,119.0,0.2857142857142857
6707,80,75.0,0.0
6709,80,56.0,0.6499999999999999
6711,80,144.0,0.0
6713,80,140.0,0.16
6715,80,45.0,0.7
6717,80,74.0,0.5
6719,80,147.0,0.0
6721,80,23.0,0.3
6723,80,76.0,-0.6999999999999998
6725,80,89.0,0.3666666666666667
6727,80,58.0,0.2875
6729,80,89.0,0.0
6731,80,140.0,0.0
6733,80,138.0,0.75
6735,80,60.0,-0.009595959595959616
6737,80,61.0,0.0
6739,80,14.0,0.8
6741,80,51.0,-0.025
6743,80,99.0,-0.2
6745,80,106.0,0.0
6747,80,140.0,0.6666666666666666
6749,80,42.0,0.1346153846153846
6751,80,71.0,0.0
6753,80,100.0,1.0
6755,80,135.0,-0.4
6757,80,36.0,-0.23076923076923078
6759,80,112.0,0.5
6761,80,67.0,0.1125
6763,80,56.0,0.3625
6765,80,68.0,0.1346153846153846
6767,80,130.0,0.0
6769,80,78.0,0.0
6771,80,23.0,0.6
6773,80,129.0,0.0
6775,80,117.0,0.5
6777,80,140.0,0.18333333333333335
6779,80,76.0,0.0
6781,80,62.0,0.0
6783,80,78.0,-0.17857142857142858
6785,80,138.0,1.0
6787,81,116.0,0.0
6789,81,144.0,0.5499999999999999
6791,81,54.0,-1.0
6793,81,140.0,0.0
6795,81,112.0,0.0
6797,81,83.0,0.0
6799,81,139.0,0.39999999999999997
6801,81,67.0,-0.23076923076923078
6803,81,34.0,0.0
6805,81,140.0,0.0
6807,81,140.0,0.16666666666666666
6809,81,140.0,-0.1
6811,81,34.0,-0.7
6813,81,49.0,0.7
6815,81,74.0,0.5
6817,81,138.0,0.0
6819,81,80.0,0.0
6821,81,50.0,0.1
6823,81,106.0,0.4
6825,81,58.0,0.0
6827,81,61.0,0.8
6829,81,116.0,0.1346153846153846
6831,81,132.0,0.05000000000000002
6833,81,62.0,-0.3333333333333333
6835,81,74.0,0.18333333333333335
6837,81,54.0,0.0
6839,81,136.0,0.0
6841,81,29.0,0.0
6843,81,94.0,1.0
6845,81,37.0,0.0
6847,81,4.0,0.0
6849,81,27.0,0.0
6851,81,69.0,-0.2
6853,81,6.0,0.0
6855,81,139.0,0.0
6857,81,125.0,0.0
6859,81,85.0,0.0
6861,81,51.0,0.0
6863,81,37.0,0.0
6865,81,64.0,0.0
6867,81,38.0,0.0
6869,81,140.0,0.2
6871,81,140.0,0.35
6873,81,41.0,0.6000000000000001
6875,81,103.0,0.0
6877,81,115.0,0.3333333333333333
6879,81,51.0,0.0
6881,81,114.0,0.0
6883,81,84.0,0.0
6885,81,30.0,0.0
6887,81,127.0,0.7
6889,81,139.0,-0.025000000000000022
6891,81,106.0,0.5
6893,81,66.0,0.2
6895,81,137.0,0.0
6897,81,14.0,0.0
6899,81,63.0,0.8
6901,81,131.0,-0.15
6903,81,57.0,0.0
6905,81,108.0,0.13636363636363635
6907,81,46.0,0.0
6909,81,72.0,0.0
6911,81,55.0,-0.08333333333333333
6913,81,87.0,0.23333333333333336
6915,81,41.0,0.5428571428571429
6917,81,122.0,0.0173076923076923
6919,81,140.0,0.19166666666666665
6921,81,135.0,0.475
6923,81,94.0,0.7
6925,81,136.0,0.0
6927,81,31.0,0.25
6929,81,46.0,0.6
6931,81,139.0,0.0
6933,81,40.0,0.1
6935,81,73.0,0.3
6937,81,140.0,0.0
6939,81,93.0,0.19999999999999998
6941,81,91.0,0.0
6943,81,39.0,1.0
6945,81,57.0,0.0
6947,81,67.0,0.0
6949,81,57.0,0.0
6951,81,31.0,0.0
6953,81,15.0,0.0
6955,81,140.0,0.125
6957,81,45.0,0.7
6959,81,47.0,0.8
6961,81,127.0,0.0
6963,81,49.0,0.85
6965,81,46.0,0.0
6967,81,81.0,-0.7999999999999999
6969,81,132.0,0.0
6971,81,76.0,0.0
6973,81,76.0,0.8
6975,81,148.0,0.0
6977,81,140.0,1.0
6979,81,105.0,0.2875
6981,81,97.0,0.85
6983,81,10.0,0.0
6985,81,97.0,0.0
6987,81,139.0,0.2
6989,82,50.0,0.6
6991,82,127.0,0.0
6993,82,64.0,0.0
6995,82,148.0,0.0
6997,82,87.0,0.6
6999,82,129.0,-0.7
7001,82,79.0,0.6
7003,82,47.0,0.0
7005,82,92.0,0.0
7007,82,140.0,0.0
7009,82,140.0,0.0
7011,82,78.0,0.13636363636363635
7013,82,20.0,0.5
7015,82,66.0,0.0
7017,82,82.0,0.17222222222222222
7019,82,114.0,0.0
7021,82,27.0,0.0
7023,82,140.0,0.0
7025,82,127.0,0.0
7027,82,50.0,0.5
7029,82,56.0,0.0
7031,82,53.0,-0.23076923076923078
7033,82,139.0,0.0
7035,82,40.0,0.3
7037,82,77.0,0.0
7039,82,138.0,0.11428571428571428
7041,82,128.0,0.24318181818181817
7043,82,76.0,0.45499999999999996
7045,82,81.0,0.0
7047,82,140.0,0.0
7049,82,33.0,0.5
7051,82,56.0,0.0
7053,82,57.0,0.0
7055,82,31.0,0.0
7057,82,35.0,0.0
7059,82,18.0,1.0
7061,82,122.0,0.5
7063,82,39.0,0.0
7065,82,93.0,0.41666666666666663
7067,82,132.0,0.0
7069,82,94.0,0.0
7071,82,60.0,0.0
7073,82,75.0,0.0
7075,82,140.0,0.0
7077,82,55.0,0.0
7079,82,55.0,0.19999999999999998
7081,82,140.0,0.0
7083,82,65.0,0.0
7085,82,69.0,0.0
7087,82,34.0,0.0
7089,82,19.0,0.0
7091,82,139.0,0.0
7093,82,17.0,0.0
7095,82,48.0,0.2
7097,82,89.0,0.0
7099,82,58.0,0.16666666666666669
7101,82,75.0,0.0
7103,82,72.0,0.2
7105,82,140.0,0.35714285714285715
7107,82,140.0,0.5083333333333333
7109,82,69.0,0.65
7111,82,41.0,0.0
7113,82,65.0,0.0
7115,82,86.0,0.6666666666666666
7117,82,37.0,0.0
7119,82,4.0,0.0
7121,82,22.0,0.0
7123,82,35.0,0.5
7125,82,59.0,0.0
7127,82,127.0,0.675
7129,82,67.0,0.0
7131,82,34.0,0.0
7133,82,57.0,0.5
7135,82,51.0,0.0
7137,82,28.0,0.0
7139,82,139.0,-0.23076923076923078
7141,82,116.0,0.675
7143,82,56.0,0.25
7145,82,136.0,0.0
7147,82,73.0,0.3333333333333333
7149,82,65.0,-0.6
7151,82,30.0,1.0
7153,82,118.0,0.0
7155,82,144.0,0.0
7157,82,69.0,0.8
7159,82,136.0,0.25
7161,82,99.0,0.0
7163,83,134.0,0.3846153846153846
7165,83,63.0,0.5
7167,83,57.0,0.13333333333333333
7169,83,53.0,1.0
7171,83,42.0,0.0
7173,83,78.0,0.0
7175,83,140.0,0.8
7177,83,92.0,0.0
7179,83,50.0,-0.05
7181,83,30.0,0.0
7183,83,69.0,0.0
7185,83,50.0,0.0
7187,83,71.0,0.8
7189,83,140.0,0.0
7191,83,95.0,0.8
7193,83,77.0,-5.551115123125783e-17
7195,83,118.0,-0.25
7197,83,51.0,0.25
7199,83,36.0,-0.15555555555555559
7201,83,63.0,1.0
7203,83,125.0,0.0
7205,83,63.0,0.2857142857142857
7207,83,101.0,0.0
7209,83,97.0,0.13636363636363635
7211,83,67.0,0.0
7213,83,97.0,0.0
7215,83,67.0,0.45
7217,83,66.0,-0.05
7219,83,44.0,0.3611111111111111
7221,83,61.0,0.0
7223,83,66.0,0.0
7225,83,61.0,0.0
7227,83,134.0,0.0
7229,83,104.0,-0.16666666666666666
7231,83,140.0,0.6
7233,83,131.0,0.45833333333333337
7235,83,52.0,0.0
7237,83,85.0,0.0
7239,83,99.0,0.3
7241,83,140.0,-0.0666666666666667
7243,83,37.0,0.0
7245,83,86.0,-0.2
7247,83,59.0,0.1
7249,83,90.0,0.8
7251,83,88.0,0.0
7253,83,58.0,0.0
7255,83,140.0,0.11875
7257,83,75.0,-0.025
7259,83,128.0,0.3840909090909091
7261,83,57.0,0.0
7263,83,102.0,0.5
7265,83,69.0,0.6
7267,83,92.0,0.0
7269,83,55.0,0.8
7271,83,136.0,0.0
7273,83,139.0,0.5
7275,83,85.0,0.5
7277,83,79.0,-0.05769230769230767
7279,83,123.0,0.6428571428571428
7281,83,81.0,0.0
7283,83,139.0,0.0
7285,83,140.0,0.5
7287,83,74.0,0.20000000000000004
7289,83,48.0,-0.3888888888888889
7291,83,62.0,0.0
7293,83,65.0,0.0
7295,83,17.0,0.0
7297,83,37.0,0.0
7299,83,104.0,0.13636363636363635
7301,83,65.0,0.0
7303,83,102.0,0.16818181818181818
7305,83,52.0,0.4000000000000001
7307,83,140.0,1.0
7309,83,55.0,-0.6
7311,83,68.0,-0.23076923076923078
7313,83,140.0,0.0
7315,83,68.0,0.2
7317,83,78.0,0.25
7319,83,51.0,0.0
7321,83,73.0,0.6
7323,83,140.0,0.3035714285714286
7325,83,55.0,0.1
7327,83,88.0,0.5
7329,83,73.0,0.5
7331,83,57.0,0.0
7333,83,76.0,0.13636363636363635
7335,83,24.0,0.0
7337,83,139.0,0.3846153846153846
7339,83,34.0,0.0
7341,83,132.0,0.1173076923076923
7343,83,73.0,0.26785714285714285
7345,83,29.0,0.35
7347,83,20.0,0.0
7349,83,97.0,0.5
7351,83,33.0,-0.23076923076923078
7353,83,51.0,0.0
7355,83,31.0,-0.4
7357,83,37.0,0.0
7359,84,100.0,0.13333333333333333
7361,84,140.0,0.0
7363,84,53.0,0.2333333333333333
7365,84,38.0,0.0
7367,84,140.0,-0.125
7369,84,109.0,0.10128205128205128
7371,84,73.0,0.0
7373,84,127.0,0.15079365079365079
7375,84,24.0,0.8
7377,84,140.0,0.2
7379,84,78.0,0.0
7381,84,140.0,-0.11538461538461539
7383,84,89.0,0.0
7385,84,24.0,-1.0
7387,84,72.0,0.0
7389,84,7.0,0.0
7391,84,57.0,0.5
7393,84,51.0,-0.23076923076923078
7395,84,60.0,0.0
7397,84,61.0,0.0
7399,84,85.0,0.09999999999999998
7401,84,140.0,0.25
7403,84,91.0,-0.041666666666666664
7405,84,148.0,0.0
7407,84,31.0,0.0
7409,84,94.0,5.551115123125783e-17
7411,84,122.0,0.8
7413,84,68.0,0.25
7415,84,113.0,0.13636363636363635
7417,84,86.0,0.0
7419,84,140.0,0.35
7421,84,20.0,0.5
7423,84,140.0,-0.5999999999999999
7425,84,88.0,0.0
7427,84,74.0,0.0
7429,84,51.0,0.0
7431,84,140.0,0.08974358974358974
7433,84,97.0,0.3333333333333333
7435,84,99.0,-0.2916666666666667
7437,84,82.0,0.20000000000000004
7439,84,79.0,0.8
7441,84,31.0,0.0
7443,84,46.0,0.0
7445,84,23.0,0.0
7447,84,140.0,-0.03571428571428571
7449,84,40.0,-0.6
7451,84,89.0,0.0
7453,84,81.0,0.2222222222222222
7455,84,124.0,0.7
7457,84,90.0,0.0
7459,84,140.0,0.09999999999999998
7461,84,115.0,0.1346153846153846
7463,84,135.0,-0.6
